"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"1500000US371459206022","Block Group 2, Census Tract 9206.02, Person County, North Carolina","1722","1658","1413","206","1","8","0","30","64","63","22","28","2","0","9","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371459206023","Block Group 3, Census Tract 9206.02, Person County, North Carolina","1623","1514","1322","136","13","6","1","36","109","102","21","37","10","0","29","2","2","0","1","0","0","0","0","0","0","6","1","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470001011","Block Group 1, Census Tract 1.01, Pitt County, North Carolina","657","622","554","41","3","10","0","14","35","34","12","8","4","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470001012","Block Group 2, Census Tract 1.01, Pitt County, North Carolina","546","499","431","40","3","6","1","18","47","43","13","7","6","0","14","1","1","0","0","0","0","0","1","0","0","4","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470001013","Block Group 3, Census Tract 1.01, Pitt County, North Carolina","1062","997","658","301","4","10","0","24","65","61","13","14","15","0","15","2","1","0","1","0","0","0","0","0","0","4","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470001021","Block Group 1, Census Tract 1.02, Pitt County, North Carolina","1097","1057","156","853","5","0","4","39","40","39","19","3","3","2","4","6","0","0","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470001022","Block Group 2, Census Tract 1.02, Pitt County, North Carolina","885","836","616","162","6","16","1","35","49","43","25","2","10","0","1","2","0","0","3","0","0","0","0","0","0","6","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470002011","Block Group 1, Census Tract 2.01, Pitt County, North Carolina","659","642","303","309","0","0","0","30","17","17","0","8","0","0","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470002012","Block Group 2, Census Tract 2.01, Pitt County, North Carolina","1793","1678","1251","350","8","30","3","36","115","109","35","12","13","0","28","13","3","0","4","0","0","0","0","0","1","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470002013","Block Group 3, Census Tract 2.01, Pitt County, North Carolina","1120","1041","663","293","1","41","3","40","79","74","32","7","11","0","19","0","1","0","2","0","0","1","0","1","0","5","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470002014","Block Group 4, Census Tract 2.01, Pitt County, North Carolina","613","572","427","113","0","14","0","18","41","37","15","9","0","0","8","4","0","0","1","0","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470002021","Block Group 1, Census Tract 2.02, Pitt County, North Carolina","821","747","507","184","10","30","0","16","74","68","18","12","13","1","13","8","0","0","2","1","0","0","0","0","0","5","0","3","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470002022","Block Group 2, Census Tract 2.02, Pitt County, North Carolina","966","919","453","403","6","25","0","32","47","43","21","0","2","2","9","6","1","0","1","0","0","1","0","0","0","4","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470002023","Block Group 3, Census Tract 2.02, Pitt County, North Carolina","769","732","507","195","5","12","0","13","37","29","3","5","6","2","10","1","1","0","1","0","0","0","0","0","0","6","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1500000US371470003011","Block Group 1, Census Tract 3.01, Pitt County, North Carolina","707","668","549","109","1","5","0","4","39","32","5","11","3","1","8","1","0","0","1","0","0","1","0","1","0","7","4","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470003012","Block Group 2, Census Tract 3.01, Pitt County, North Carolina","2354","2197","1674","289","7","61","0","166","157","148","30","14","9","1","78","2","5","0","7","0","0","0","1","0","1","8","5","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470003031","Block Group 1, Census Tract 3.03, Pitt County, North Carolina","1605","1488","583","836","10","24","0","35","117","108","44","18","13","4","17","7","2","0","2","0","0","0","0","1","0","9","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470003032","Block Group 2, Census Tract 3.03, Pitt County, North Carolina","702","670","322","311","4","15","0","18","32","30","4","0","5","0","16","4","0","0","1","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470003041","Block Group 1, Census Tract 3.04, Pitt County, North Carolina","1780","1697","1335","267","1","53","0","41","83","79","10","19","9","0","33","3","2","0","2","0","0","1","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470003042","Block Group 2, Census Tract 3.04, Pitt County, North Carolina","1523","1441","975","409","5","41","1","10","82","73","26","14","6","0","17","6","1","0","3","0","0","0","0","0","0","9","2","4","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470003043","Block Group 3, Census Tract 3.04, Pitt County, North Carolina","1780","1686","1438","178","3","47","0","20","94","91","17","11","10","0","35","6","8","0","3","0","0","0","0","1","0","3","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470004001","Block Group 1, Census Tract 4, Pitt County, North Carolina","2729","2647","1767","758","10","22","0","90","82","73","51","5","9","0","5","0","2","0","1","0","0","0","0","0","0","9","3","4","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470004002","Block Group 2, Census Tract 4, Pitt County, North Carolina","1055","1017","809","143","2","15","0","48","38","35","20","2","0","3","5","2","2","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470004003","Block Group 3, Census Tract 4, Pitt County, North Carolina","1041","989","864","92","7","12","0","14","52","48","7","14","13","1","10","2","0","1","0","0","0","0","0","0","0","4","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470004004","Block Group 4, Census Tract 4, Pitt County, North Carolina","383","366","313","32","4","9","0","8","17","16","1","0","3","0","9","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470005011","Block Group 1, Census Tract 5.01, Pitt County, North Carolina","1947","1849","1606","139","0","88","3","13","98","84","10","17","16","0","37","2","2","0","0","0","0","0","0","0","0","13","5","2","0","2","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1500000US371470005012","Block Group 2, Census Tract 5.01, Pitt County, North Carolina","1843","1736","992","625","9","74","0","36","107","91","16","13","17","0","34","8","1","0","0","0","0","2","0","0","0","16","11","1","0","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470005013","Block Group 3, Census Tract 5.01, Pitt County, North Carolina","2027","1932","177","1690","9","12","1","43","95","86","36","7","0","0","26","5","5","0","7","0","0","0","0","0","0","7","4","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1500000US371470005014","Block Group 4, Census Tract 5.01, Pitt County, North Carolina","640","598","425","126","1","19","4","23","42","38","8","0","5","0","21","1","1","0","1","0","0","0","0","1","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470005031","Block Group 1, Census Tract 5.03, Pitt County, North Carolina","1723","1635","976","562","7","59","0","31","88","85","18","18","17","0","24","2","0","0","6","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470005032","Block Group 2, Census Tract 5.03, Pitt County, North Carolina","1462","1354","834","412","6","50","1","51","108","103","34","21","13","1","30","1","0","0","2","0","0","0","1","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470005033","Block Group 3, Census Tract 5.03, Pitt County, North Carolina","1177","1104","719","245","2","63","3","72","73","67","20","16","6","0","23","0","0","0","2","0","0","0","0","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470005041","Block Group 1, Census Tract 5.04, Pitt County, North Carolina","877","820","585","194","1","25","1","14","57","48","16","10","1","0","16","0","1","0","0","0","0","1","1","2","0","9","4","1","0","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470005042","Block Group 2, Census Tract 5.04, Pitt County, North Carolina","1351","1284","806","390","15","42","0","31","67","57","24","7","9","0","12","0","1","1","1","1","0","0","0","1","0","7","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470006021","Block Group 1, Census Tract 6.02, Pitt County, North Carolina","1414","1324","431","836","0","39","0","18","90","79","26","11","7","0","23","0","1","0","11","0","0","0","0","0","0","10","0","2","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1500000US371470006022","Block Group 2, Census Tract 6.02, Pitt County, North Carolina","673","642","348","254","1","22","0","17","31","31","9","2","0","0","10","5","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470006023","Block Group 3, Census Tract 6.02, Pitt County, North Carolina","1692","1612","333","1154","9","14","0","102","80","71","27","1","2","0","11","19","1","0","10","0","0","0","0","0","0","9","4","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470006024","Block Group 4, Census Tract 6.02, Pitt County, North Carolina","1089","1033","173","822","0","12","0","26","56","48","27","2","0","0","7","11","1","0","0","0","0","0","0","0","0","8","1","2","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470006041","Block Group 1, Census Tract 6.04, Pitt County, North Carolina","2463","2378","892","1325","5","83","1","72","85","79","19","13","15","0","24","3","1","1","2","0","0","1","0","0","0","4","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470006042","Block Group 2, Census Tract 6.04, Pitt County, North Carolina","2625","2475","1011","1259","12","109","0","84","150","142","36","18","16","0","48","9","2","1","11","0","0","0","1","0","0","3","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470006051","Block Group 1, Census Tract 6.05, Pitt County, North Carolina","2778","2626","785","1648","10","114","3","66","152","130","46","12","16","0","28","5","1","2","18","0","0","2","0","0","0","20","3","2","0","8","2","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US371470006052","Block Group 2, Census Tract 6.05, Pitt County, North Carolina","1801","1695","621","940","10","69","0","55","106","93","39","7","9","0","16","10","2","0","5","0","0","2","0","3","0","12","4","4","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
