"GEO_ID","NAME","P3_001N","P3_001NA","P3_002N","P3_002NA","P3_003N","P3_003NA","P3_004N","P3_004NA","P3_005N","P3_005NA","P3_006N","P3_006NA","P3_007N","P3_007NA","P3_008N","P3_008NA","P3_009N","P3_009NA","P3_010N","P3_010NA","P3_011N","P3_011NA","P3_012N","P3_012NA","P3_013N","P3_013NA","P3_014N","P3_014NA","P3_015N","P3_015NA","P3_016N","P3_016NA","P3_017N","P3_017NA","P3_018N","P3_018NA","P3_019N","P3_019NA","P3_020N","P3_020NA","P3_021N","P3_021NA","P3_022N","P3_022NA","P3_023N","P3_023NA","P3_024N","P3_024NA","P3_025N","P3_025NA","P3_026N","P3_026NA","P3_027N","P3_027NA","P3_028N","P3_028NA","P3_029N","P3_029NA","P3_030N","P3_030NA","P3_031N","P3_031NA","P3_032N","P3_032NA","P3_033N","P3_033NA","P3_034N","P3_034NA","P3_035N","P3_035NA","P3_036N","P3_036NA","P3_037N","P3_037NA","P3_038N","P3_038NA","P3_039N","P3_039NA","P3_040N","P3_040NA","P3_041N","P3_041NA","P3_042N","P3_042NA","P3_043N","P3_043NA","P3_044N","P3_044NA","P3_045N","P3_045NA","P3_046N","P3_046NA","P3_047N","P3_047NA","P3_048N","P3_048NA","P3_049N","P3_049NA","P3_050N","P3_050NA","P3_051N","P3_051NA","P3_052N","P3_052NA","P3_053N","P3_053NA","P3_054N","P3_054NA","P3_055N","P3_055NA","P3_056N","P3_056NA","P3_057N","P3_057NA","P3_058N","P3_058NA","P3_059N","P3_059NA","P3_060N","P3_060NA","P3_061N","P3_061NA","P3_062N","P3_062NA","P3_063N","P3_063NA","P3_064N","P3_064NA","P3_065N","P3_065NA","P3_066N","P3_066NA","P3_067N","P3_067NA","P3_068N","P3_068NA","P3_069N","P3_069NA","P3_070N","P3_070NA","P3_071N","P3_071NA",
"7000000US3700100003N","NORTH BOONE, Alamance County, North Carolina","5006","null","4776","null","4209","null","370","null","8","null","125","null","0","null","64","null","230","null","218","null","29","null","30","null","50","null","0","null","97","null","7","null","0","null","0","null","3","null","0","null","0","null","1","null","0","null","0","null","1","null","12","null","7","null","4","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US3700100003S","SOUTH BOONE, Alamance County, North Carolina","8160","null","7698","null","5362","null","1502","null","33","null","500","null","1","null","300","null","462","null","429","null","74","null","51","null","39","null","0","null","207","null","21","null","5","null","1","null","25","null","0","null","0","null","3","null","1","null","1","null","1","null","33","null","17","null","2","null","0","null","1","null","0","null","0","null","12","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US3700100003W","WEST BOONE, Alamance County, North Carolina","3111","null","2980","null","2505","null","322","null","14","null","60","null","0","null","79","null","131","null","125","null","20","null","31","null","6","null","4","null","56","null","2","null","0","null","1","null","3","null","0","null","0","null","0","null","0","null","2","null","0","null","6","null","4","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37001000063","GRAHAM 3, Alamance County, North Carolina","3574","null","3341","null","1196","null","1101","null","69","null","47","null","1","null","927","null","233","null","218","null","10","null","20","null","2","null","1","null","145","null","19","null","0","null","0","null","2","null","0","null","0","null","15","null","0","null","3","null","1","null","13","null","8","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","3","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37001000064","GRAHAM 4, Alamance County, North Carolina","4952","null","4670","null","3314","null","695","null","50","null","113","null","0","null","498","null","282","null","271","null","19","null","47","null","11","null","0","null","158","null","13","null","0","null","0","null","4","null","1","null","0","null","12","null","0","null","3","null","3","null","10","null","4","null","2","null","0","null","1","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US3700100006E","EAST GRAHAM, Alamance County, North Carolina","3183","null","2957","null","1783","null","864","null","35","null","38","null","7","null","230","null","226","null","210","null","32","null","33","null","9","null","0","null","90","null","11","null","0","null","2","null","14","null","0","null","0","null","17","null","0","null","2","null","0","null","15","null","11","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US3700100006N","NORTH GRAHAM, Alamance County, North Carolina","3587","null","3329","null","1383","null","1212","null","60","null","33","null","2","null","639","null","258","null","235","null","34","null","32","null","11","null","1","null","123","null","23","null","0","null","0","null","2","null","0","null","0","null","9","null","0","null","0","null","0","null","20","null","5","null","0","null","0","null","3","null","0","null","0","null","9","null","0","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null",
"7000000US3700100006S","SOUTH GRAHAM, Alamance County, North Carolina","3986","null","3788","null","2631","null","913","null","29","null","72","null","1","null","142","null","198","null","181","null","19","null","52","null","12","null","0","null","67","null","19","null","0","null","0","null","12","null","0","null","0","null","0","null","0","null","0","null","0","null","17","null","13","null","0","null","0","null","0","null","2","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US3700100006W","WEST GRAHAM, Alamance County, North Carolina","1573","null","1477","null","742","null","439","null","26","null","16","null","1","null","253","null","96","null","92","null","8","null","11","null","8","null","0","null","61","null","0","null","0","null","0","null","2","null","0","null","0","null","1","null","0","null","1","null","0","null","4","null","1","null","0","null","0","null","1","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US3700100008N","NORTH NEWLIN, Alamance County, North Carolina","3284","null","3115","null","2605","null","244","null","35","null","12","null","1","null","218","null","169","null","157","null","13","null","43","null","8","null","1","null","72","null","2","null","2","null","0","null","6","null","0","null","0","null","9","null","0","null","0","null","1","null","11","null","7","null","0","null","0","null","1","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US3700100008S","SOUTH NEWLIN, Alamance County, North Carolina","1647","null","1564","null","1410","null","85","null","8","null","18","null","0","null","43","null","83","null","74","null","3","null","34","null","4","null","1","null","26","null","0","null","2","null","1","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","9","null","1","null","1","null","0","null","0","null","0","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US3700100009N","NORTH THOMPSON, Alamance County, North Carolina","2596","null","2456","null","1775","null","504","null","21","null","60","null","2","null","94","null","140","null","133","null","25","null","21","null","15","null","1","null","65","null","3","null","1","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","7","null","3","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US3700100009S","SOUTH THOMPSON, Alamance County, North Carolina","5208","null","4893","null","3910","null","502","null","56","null","89","null","2","null","334","null","315","null","308","null","11","null","99","null","6","null","0","null","181","null","3","null","0","null","1","null","6","null","0","null","0","null","1","null","0","null","0","null","0","null","7","null","2","null","0","null","0","null","4","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37001000103","MELVILLE 3, Alamance County, North Carolina","3556","null","3332","null","2547","null","398","null","36","null","46","null","1","null","304","null","224","null","219","null","11","null","63","null","13","null","5","null","113","null","5","null","0","null","1","null","1","null","0","null","0","null","4","null","1","null","0","null","2","null","3","null","0","null","0","null","0","null","1","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US3700100010N","NORTH MELVILLE, Alamance County, North Carolina","3788","null","3592","null","2856","null","530","null","21","null","45","null","0","null","140","null","196","null","188","null","17","null","55","null","14","null","1","null","83","null","9","null","0","null","2","null","2","null","1","null","0","null","1","null","0","null","3","null","0","null","6","null","3","null","0","null","0","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US3700100010S","SOUTH MELVILLE, Alamance County, North Carolina","9368","null","8742","null","5630","null","2464","null","51","null","273","null","7","null","317","null","626","null","584","null","100","null","117","null","40","null","1","null","240","null","44","null","3","null","5","null","31","null","1","null","0","null","0","null","0","null","2","null","0","null","33","null","23","null","1","null","1","null","2","null","0","null","0","null","5","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","8","null","0","null","0","null","6","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37001000124","BURLINGTON 4, Alamance County, North Carolina","1991","null","1893","null","1395","null","342","null","8","null","20","null","1","null","127","null","98","null","88","null","7","null","26","null","8","null","0","null","43","null","1","null","0","null","0","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","9","null","7","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37001000125","BURLINGTON 5, Alamance County, North Carolina","2415","null","2276","null","1720","null","310","null","16","null","54","null","8","null","168","null","139","null","131","null","16","null","20","null","4","null","0","null","62","null","10","null","1","null","2","null","11","null","0","null","0","null","4","null","1","null","0","null","0","null","8","null","3","null","1","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37001000126","BURLINGTON 6, Alamance County, North Carolina","1682","null","1638","null","1501","null","83","null","0","null","19","null","0","null","35","null","44","null","42","null","3","null","15","null","2","null","1","null","17","null","1","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
