GEO_ID,Total Population,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Other Race,MORE THAN 1 RACE
7000000US37183016-09,5178,2702,1593,35,122,4,377,1035
7000000US37183016-10,5885,1060,3531,46,140,0,698,1230
7000000US37183016-11,4228,864,2530,37,81,1,473,726
7000000US37183017-01,4174,1518,1367,63,190,6,719,933
7000000US37183017-02,2345,1266,508,17,49,3,275,681
7000000US37183017-03,7696,3627,2833,43,404,2,385,1206
7000000US37183017-04,8993,3719,3227,87,305,9,982,1992
7000000US37183017-05,5072,1937,1836,46,355,1,535,1086
7000000US37183017-06,3330,1670,821,69,22,5,546,591
7000000US37183017-07,5353,1212,2504,51,187,6,1039,1062
7000000US37183017-09,5059,693,3180,36,132,0,708,930
7000000US37183017-10,1963,760,547,18,132,0,360,438
7000000US37183017-11,6367,1868,1911,152,678,5,1165,1764
7000000US37183017-12,4255,1493,1767,39,212,5,426,939
7000000US37183017-13,6354,3176,2302,29,209,2,301,1005
7000000US37183018-01,7537,4780,1464,23,549,2,250,1407
7000000US37183018-02,4935,4187,182,11,184,0,89,846
7000000US37183018-03,2502,1979,132,9,222,0,14,438
7000000US37183018-04,5225,3576,486,25,239,1,596,906
7000000US37183018-05,5039,4158,128,9,405,1,74,792
7000000US37183018-06,5423,3451,746,26,613,3,192,1176
7000000US37183018-07,3845,3015,272,17,126,3,191,663
7000000US37183018-08,5615,3926,537,14,597,10,135,1188
7000000US37183019-03,3820,2843,471,21,79,1,130,825
7000000US37183019-05,3442,2848,276,4,99,4,59,456
7000000US37183019-07,4972,3338,1045,6,129,2,139,939
7000000US37183019-09,5424,3867,955,12,130,0,157,909
7000000US37183019-11,4153,3130,523,5,107,4,103,843
7000000US37183019-12,8264,5779,1326,27,269,4,260,1797
7000000US37183019-13,2875,1728,606,6,138,0,171,678
7000000US37183019-14,3567,2191,737,8,291,0,108,696
7000000US37183019-15,3412,2354,520,16,213,4,66,717
7000000US37183019-16,3348,1924,851,29,87,1,241,645
7000000US37183019-17,6320,3023,2186,45,246,4,372,1332
7000000US37183019-18,3657,2545,593,26,157,0,98,714
7000000US37183019-19,6993,5356,849,17,182,2,211,1128
7000000US37183019-20,3612,2481,623,22,172,1,82,693
7000000US37183019-21,5705,3119,1552,12,466,7,177,1116
7000000US37183020-01,5178,3086,639,44,453,1,568,1161
7000000US37183020-03,4781,3761,217,31,402,2,73,885
7000000US37183020-04,4252,2476,173,13,1249,0,49,876
7000000US37183020-05,4404,3464,207,12,423,0,58,720
7000000US37183020-08,5631,3910,419,10,767,0,194,993
7000000US37183020-09,2848,2366,132,8,156,0,35,453
7000000US37183020-10,3683,2187,87,3,1222,0,26,474
7000000US37183020-11,5922,4235,350,10,871,3,108,1035
7000000US37183020-12,7001,3680,383,9,2388,4,109,1284
7000000US37183020-14,7920,3547,403,18,3482,4,94,1116
7000000US37183020-15,7233,2597,837,19,3260,13,143,1092
7000000US37183020-16,5793,2485,933,14,1879,2,132,1044
7000000US37183020-17,5752,2708,307,7,2324,0,109,891
7000000US3718320-06A,6204,4083,771,24,525,1,289,1533
7000000US3718320-06B,3736,3204,100,3,137,5,69,654
7000000US37185000001,1127,797,267,10,4,0,25,72
7000000US37185000002,1006,737,223,3,2,0,16,75
7000000US37185000003,989,461,477,13,0,0,19,57
7000000US37185000004,841,322,463,16,4,0,13,69
7000000US37185000005,1891,573,1210,24,4,0,48,96
7000000US37185000006,1310,498,722,12,1,0,30,141
7000000US37185000007,888,303,488,12,11,0,42,96
7000000US37185000008,1274,112,490,607,2,0,9,162
7000000US37185000009,580,279,261,14,5,0,5,48
7000000US37185000010,1918,542,1226,18,5,1,41,255
7000000US37185000011,351,108,207,4,1,0,4,81
7000000US37185000012,1046,916,78,6,2,0,2,126
7000000US37185000013,717,317,346,4,2,0,22,78
7000000US37185000014,1354,422,823,18,8,0,43,120
7000000US371870000LM,1891,745,1077,7,12,0,20,90
7000000US371870000P1,1325,499,767,4,6,1,9,117
7000000US371870000P2,1013,320,641,1,6,0,21,72
7000000US371870000P3,2538,1366,1085,3,3,1,30,150
7000000US371870000SC,1197,797,316,4,1,1,41,111
7000000US371870000SK,886,571,268,2,1,0,20,72
7000000US37189000001,542,501,1,1,2,0,10,81
7000000US37189000002,1092,1024,4,0,8,0,14,126
7000000US37189000003,2531,2394,6,2,18,0,21,270
7000000US37189000004,3611,3310,44,7,64,0,44,426
7000000US37189000005,1689,1423,91,10,29,2,26,324
7000000US37189000006,5042,3159,747,5,228,2,599,906
7000000US37189000007,4139,3756,81,19,27,5,79,516
7000000US37189000008,2378,2217,10,5,6,0,38,306
7000000US37189000009,618,559,7,0,4,0,11,111
7000000US37189000010,1165,1104,2,1,1,0,14,129
7000000US37189000011,2468,2317,23,0,16,1,21,270
7000000US37189000012,3471,2062,586,1,144,2,441,705
7000000US37189000013,3897,3266,168,7,105,1,162,564
7000000US37189000014,3388,3015,77,9,72,0,51,492
7000000US37189000015,3968,3361,77,13,75,3,183,768
7000000US37189000016,155,149,2,0,1,0,0,9
7000000US37189000017,688,652,2,4,1,0,0,87
7000000US37189000018,1926,1754,8,3,11,0,81,207
7000000US37189000019,3269,2988,43,15,25,1,53,432
7000000US37189000020,553,512,4,1,2,0,3,93
7000000US37191000001,2800,1883,635,27,5,2,116,396
7000000US37191000002,4030,2995,675,10,23,0,152,525
7000000US37191000003,3793,2946,465,9,24,5,169,525
7000000US37191000004,4992,3773,749,16,59,3,120,816
7000000US37191000005,3712,2815,545,20,86,4,64,534
7000000US37191000006,2852,1673,872,12,65,6,118,318
7000000US37191000007,5146,3401,1162,26,80,3,243,693
7000000US37191000008,3336,2574,399,6,21,0,146,570
7000000US37191000009,4069,2617,1032,40,59,0,161,480
7000000US37191000010,2349,770,1387,18,15,1,82,228
7000000US37191000011,2880,1242,1331,4,98,1,82,366
7000000US37191000012,3907,1838,1524,15,203,5,127,585
7000000US37191000013,2184,791,1087,10,48,1,143,312
7000000US37191000014,3392,2509,479,7,50,1,171,525
7000000US37191000015,4281,2400,688,40,36,9,760,1044
7000000US37191000016,2893,1623,759,22,29,3,262,585
7000000US37191000017,1967,529,1225,1,38,4,51,357
7000000US37191000018,1929,516,1242,8,8,1,65,267
7000000US37191000021,1878,707,1023,5,22,3,25,279
7000000US37191000022,2131,1082,816,3,99,3,43,255
7000000US37191000023,2904,1606,713,19,101,2,241,666
7000000US37191000024,2986,2528,171,16,0,0,163,324
7000000US37191000026,3085,1297,1099,14,22,4,426,669
7000000US37191000027,2055,567,987,12,16,0,325,444
7000000US37191000028,4866,2328,963,72,19,4,1157,969
7000000US37191000029,2004,779,1047,6,35,2,36,297
7000000US37191001920,3436,638,2479,12,51,2,77,531
7000000US37191002530,4645,2236,1854,39,12,0,265,717
7000000US37193000101,799,703,34,4,3,0,22,99
7000000US37193000102,1769,1476,188,4,3,0,39,177
7000000US37193000103,534,520,2,1,0,0,1,30
7000000US37193000104,2309,1940,59,5,19,0,163,369
7000000US37193000105,1386,1259,30,7,6,1,22,183
7000000US37193000106,1037,933,57,1,5,0,11,90
7000000US37193000107,3015,2849,19,5,2,2,67,213
7000000US37193000108,1961,1481,197,6,2,2,150,369
7000000US37193000109,908,829,44,3,1,0,0,93
7000000US37193000111,2169,1997,23,7,12,0,59,213
7000000US37193000112,2416,1999,102,10,25,0,151,387
7000000US37193000114,799,750,4,0,5,0,3,111
7000000US37193000117,1335,1199,37,8,1,0,34,168
7000000US37193000118,3265,2418,471,27,17,0,215,351
7000000US37193000119,4695,4370,30,8,14,0,126,441
7000000US37193000120,2106,1996,21,3,3,1,45,111
7000000US37193000121,2491,2309,61,5,3,1,43,207
7000000US37193000122,822,779,14,0,0,0,4,75
7000000US37193000123,946,894,13,0,4,0,6,87
7000000US37193000124,1524,1459,12,5,1,0,14,99
7000000US37193000125,881,854,0,0,3,0,3,63
7000000US37193000126,902,891,0,2,1,0,1,21
7000000US37193000127,2794,2191,251,4,94,0,129,375
7000000US37193000128,3068,2532,288,15,10,1,125,291
7000000US37193000129,2197,1812,113,6,13,0,183,210
7000000US3719300113A,2304,2206,11,1,5,0,27,162
7000000US3719300115A,4219,3941,40,17,9,0,83,387
7000000US3719500PRBL,2988,2271,445,17,6,2,135,336
7000000US3719500PRCR,2814,1981,492,32,4,0,176,387
7000000US3719500PRGA,2779,1419,908,9,5,0,308,390
7000000US3719500PROL,4359,3121,586,55,20,0,334,729
7000000US3719500PRSA,1143,636,422,7,2,0,57,57
7000000US3719500PRSP,2433,1680,447,19,5,0,133,447
7000000US3719500PRST,1623,800,520,2,2,0,132,501
7000000US3719500PRTA,7226,4156,2214,43,190,0,288,1005
7000000US3719500PRTO,4118,2360,1400,27,10,1,182,414
7000000US3719500PRWA,1317,354,746,17,4,2,121,219
7000000US3719500PRWB,1522,145,1140,3,4,0,190,120
7000000US3719500PRWC,1860,289,1378,10,8,0,107,204
7000000US3719500PRWD,1715,1359,232,6,8,0,36,222
7000000US3719500PRWE,1707,502,983,4,8,2,142,198
7000000US3719500PRWH,1035,61,808,4,0,0,120,126
7000000US3719500PRWI,2303,690,1235,11,24,2,227,342
7000000US3719500PRWJ,4154,2015,1691,23,136,3,135,453
7000000US3719500PRWK,1513,1153,261,13,4,1,13,204
7000000US3719500PRWL,2602,1504,848,12,66,0,65,321
7000000US3719500PRWM,4518,2424,1724,9,113,1,95,456
7000000US3719500PRWN,2697,224,2199,16,2,0,179,231
7000000US3719500PRWP,1671,1130,369,3,50,0,34,255
7000000US3719500PRWQ,718,35,603,1,1,0,51,81
7000000US3719500PRWR,2240,354,1403,14,2,2,332,399
7000000US3719700BNVL,3270,2791,139,16,7,0,176,423
7000000US3719700DCRK,2409,1906,39,14,9,0,323,354
7000000US3719700EBND,2641,2369,43,7,11,0,119,276
7000000US3719700FBSH,3294,2942,73,15,13,0,125,378
7000000US3719700NBCK,1632,1387,33,10,9,0,142,153
7000000US3719700NFAL,1200,1101,24,1,7,0,36,93
7000000US3719700NKNB,3510,2886,242,16,26,0,172,504
7000000US3719700NLIB,4832,3873,195,36,32,0,392,912
7000000US3719700SBCK,1026,937,9,5,0,0,52,69
7000000US3719700SFAL,1976,1771,32,2,2,0,86,249
7000000US3719700SKNB,1352,1214,5,5,2,0,77,147
7000000US3719700SLIB,2342,2083,54,17,8,0,96,252
7000000US3719901-BUR,3687,3321,61,16,21,2,97,507
7000000US3719902-CAN,1526,1439,1,2,5,0,22,171
7000000US3719903-EGY,640,578,0,0,3,0,17,126
7000000US3719904-RAM,385,365,2,0,0,0,6,36
7000000US3719905-GRE,493,476,4,2,0,0,0,33
7000000US3719906-JAC,1531,1440,8,6,0,0,13,192
7000000US3719907-BRU,472,455,2,0,0,0,2,39
7000000US3719908-CRA,2689,2469,8,17,8,1,62,372
7000000US3719909-SOU,1925,1819,0,5,2,0,29,210
7000000US3719910-PEN,532,499,2,6,0,0,8,51
7000000US3719911-PRI,1225,1142,2,9,1,0,22,147
